id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
90140,Tome of Intellect,https://cards.hearthpwn.com/enUS/EX1_180.png?142295,Add a random Mage spell to your hand.,Just a compilation of napkins of intellect.,ability, mage,common,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90216,Totemic Smash,https://cards.hearthpwn.com/enUS/TRL_012.png?142295,Deal 2 damage. Overkill: Summon a basic Totem.,Trolls are the first group to have a totem survive atmospheric re-entry.,ability, shaman,common,rastakhan's rumble,,{Overkill},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
127298,Toxic Reinforcements,https://cards.hearthpwn.com/enUS/DRG_255.png?142295,Sidequest: Use your HeroPower three times.Reward: Summon three2/1 Leper Gnomes.,"In the event of a sudden loss of cabin pressure, a slingshot will be deployed for convenient evacuation.",ability, hunter,epic,descent of dragons,,"{Sidequest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55470,Unite the Murlocs,https://cards.hearthpwn.com/enUS/UNG_942.png?142295,Quest: Summon10 Murlocs.Reward: Megafin.,Form feet and legs! Form arms and body! Oh. Sorry. I was thinking about Mechafin.,ability, shaman,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
76931,Unstable Evolution,https://cards.hearthpwn.com/enUS/LOOT_504.png?142295,EchoTransform a friendly minion into one that costs (1) more.,They grow up so fast.,ability, shaman,epic,kobolds and catacombs,,{Echo},False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0
638,Upgrade!,https://cards.hearthpwn.com/enUS/EX1_409.png?142295,"If you have a weapon, give it +1/+1. Otherwise equip a 1/3 weapon.",Easily worth 50 DKP.,ability, warrior,rare,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
89866,Voltaic Burst,https://cards.hearthpwn.com/enUS/BOT_451.png?142295,Summon two 1/1 Sparks with Rush. Overload: (1),"Batteries have three components: Cathode, Anode, and Overload.",ability, shaman,rare,the boomsday project,,"{Rush,Overload:}",False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0
475153,Whirlwind,https://cards.hearthpwn.com/enUS/CORE_EX1_400.png?142295,Deal 1 damage to ALL minions.,"The way to tell seasoned warriors from novice ones: the novices yell ""wheeeee"" while whirlwinding.",ability, warrior,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
464153,Wildfire,https://cards.hearthpwn.com/enUS/BAR_546.png?142295,Your Hero Powerdeals 1 more damagethis game.,The Barrens were a lush jungle. Then this happened.,ability, mage,epic,forged in the barrens,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
464293,Wound Prey,https://cards.hearthpwn.com/enUS/BAR_801.png?142295,Deal 1 damage. Summon a 1/1 Hyena with Rush.,"You steal the cranberry juice, you pay the price.",ability, hunter,common,forged in the barrens,,{Rush},False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
216,Ancestral Healing,https://cards.hearthpwn.com/enUS/CS2_041.png?142295,Restore a minionto full Health andgive it Taunt.,"I personally prefer some non-ancestral right-the-heck-now healing, but maybe that is just me.",ability, shaman,free,hall of fame,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0
475121,Backstab,https://cards.hearthpwn.com/enUS/CORE_CS2_072.png?142295,Deal 2 damage to an undamaged minion.,"It's funny how often yelling ""Look over there!"" gets your opponent to turn around.",ability, rogue,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
89947,Beakered Lightning,https://cards.hearthpwn.com/enUS/BOT_246.png?142295,Deal 1 damage to all minions. Overload: (2),"Working in a shaman's lab, it's important to be well-grounded.",ability, shaman,common,the boomsday project,,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0
38,Circle of Healing,https://cards.hearthpwn.com/enUS/EX1_621.png?142295,Restore 4 Health to ALL minions.,It isn't really a circle.,ability, priest,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
49643,Counterfeit Coin,https://cards.hearthpwn.com/enUS/CFM_630.png?142295,Gain 1 Mana Crystal this turn only.,There is something funny about this coin… can't quite put my finger on it…,ability, rogue,rare,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90232,Elemental Evocation,https://cards.hearthpwn.com/enUS/TRL_310.png?142295,The next Elemental you play this turn costs (2) less.,It's just lighter fluid.,ability, mage,common,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
151375,Embiggen,https://cards.hearthpwn.com/enUS/DRG_315.png?142295,Give all minions in your deck +2/+2. They cost (1) more (up to 10).,"Did you set it to ""wumbo?""",ability, druid,epic,descent of dragons,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
487655,Flurry (Rank 1),https://cards.hearthpwn.com/enUS/BAR_305.png?142295,Freeze a random enemy minion. (Upgrades when you have 5 Mana.),"Flurry, Flurrier, Flurriest.",ability, mage,rare,forged in the barrens,,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0
33124,Forbidden Flame,https://cards.hearthpwn.com/enUS/OG_086.png?142295,Spend all your Mana. Deal that much damage to a minion.,WARNING: This flame is not to be used unless you are a licensed acolyte of the Old Gods.,ability, mage,epic,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
35217,Forbidden Ritual,https://cards.hearthpwn.com/enUS/OG_114.png?142295,Spend all your Mana. Summon that many 1/1 Tentacles.,"Actually, C'Thun gives his full support for this ritual.",ability, warlock,rare,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
49734,Freezing Potion,https://cards.hearthpwn.com/enUS/CFM_021.png?142295,Freeze an enemy.,This is delicious! Oh no. BRAIN FREEEEEEEZE!,ability, mage,common,mean streets of gadgetzan,,{Freeze},False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0
33126,Forbidden Healing,https://cards.hearthpwn.com/enUS/OG_198.png?142295,Spend all your Mana. Restore twice that much Health.,"No one's quite sure why it's forbidden. And yes, that should make you nervous.",ability, paladin,epic,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
33125,Forbidden Shaping,https://cards.hearthpwn.com/enUS/OG_101.png?142295,Spend all your Mana. Summon a random minion that costs that much.,But the minion arrives covered in goo.,ability, priest,epic,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90548,Forbidden Words,https://cards.hearthpwn.com/enUS/DAL_723.png?142295,Spend all your Mana.Destroy a minion with thatmuch Attack or less.,Please confirm your age before reading this flavor text.,ability, priest,rare,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
366,Inner Rage,https://cards.hearthpwn.com/enUS/EX1_607.png?142295,Deal 1 damage to a minion and give it +2 Attack.,They're only smiling on the outside.,ability, warrior,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
474976,Innervate,https://cards.hearthpwn.com/enUS/CORE_EX1_169.png?142295,Gain 1 Mana Crystal this turn only.,"Some druids still have flashbacks from strangers yelling ""Innervate me!!"" at them.",ability, druid,rare,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90555,Lazul's Scheme,https://cards.hearthpwn.com/enUS/DAL_011.png?142295,Reduce the Attack of an enemy minion by@ until your next turn. (Upgrades each turn!),"""What's that you're dreaming?
You're weak and you're screaming!
It must be my scheming...""",ability, priest,epic,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
329861,Lightning Bloom,https://cards.hearthpwn.com/enUS/SCH_427.png?142295,Refresh 2 Mana Crystals.Overload: (2),"Curiously, this plant never blooms in the same place twice.",ability, druid,common,scholomance academy,,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0
619,Moonfire,https://cards.hearthpwn.com/enUS/CS2_008.png?142295,Deal 1 damage.,"""Cast Moonfire, and never stop."" - How to Be a Druid, Chapter 5, Section 3",ability, druid,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90649,Mutate,https://cards.hearthpwn.com/enUS/DAL_071.png?142295,Transform a friendly minion into a random one that costs (1) more.,You'll get the transformation you want when murlocs fly.,ability, shaman,common,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
474977,Pounce,https://cards.hearthpwn.com/enUS/CORE_TRL_243.png?142295,Give your hero +2 Attack this turn.,Comes with an overwhelming urge to jump into the nearest open box.,ability, druid,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
475120,Preparation,https://cards.hearthpwn.com/enUS/CORE_EX1_145.png?142295,The next spell you cast this turn costs (2) less.,"""Be Prepared"" - Rogue Motto",ability, rogue,epic,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
329974,Raise Dead,https://cards.hearthpwn.com/enUS/SCH_514.png?142295,Deal 3 damage to your hero. Return two friendly minions that died this game to your hand.,"Technically, it’s just really late healing.",ability, priest,common,scholomance academy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90242,Regenerate,https://cards.hearthpwn.com/enUS/TRL_128.png?142295,Restore 3 Health.,Finally a cure for degenerates.,ability, priest,common,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
1024940,Ritual of Doom,https://cards.hearthpwn.com/enUS/CORE_CS3_002.png?142295,"Destroy a friendly minion. If you had 5 or more, summon a5/5 Demon.","""Who wants to sing the Doom song?!""",ability, warlock,rare,removed from core,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
348,Sacrificial Pact,https://cards.hearthpwn.com/enUS/NEW1_003.png?142295,Destroy a friendly Demon. Restore 5 Health to your hero.,This is the reason that Demons never really become friends with Warlocks.,ability, warlock,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
475118,Shadowstep,https://cards.hearthpwn.com/enUS/CORE_EX1_144.png?142295,Return a friendly minion to your hand. It costs (2) less.,Rogue dance troops will sometimes Shadowstep away at the end of a performance. Crowds love it.,ability, rogue,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
77017,Shifting Scroll,https://cards.hearthpwn.com/enUS/LOOT_104.png?142295,"Each turn this is in your hand, transform it into a random Mage spell.","Next turn, this is going to be AMAZING.",ability, mage,common,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
544,Silence,https://cards.hearthpwn.com/enUS/EX1_332.png?142295,Silence a minion.,"Reserved for enemy spellcasters, evil liches from beyond the grave, and karaoke nights at the Grim Guzzler.",ability, priest,common,legacy,,{Silence},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
141,The Coin,https://cards.hearthpwn.com/enUS/GAME_005.png?142295,Gain 1 Mana Crystal this turn only.,"Whether you spend it or save it, it's always there for a second.",ability,,,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
90833,Totemic Surge,https://cards.hearthpwn.com/enUS/ULD_171.png?142295,Give your Totems +2 Attack.,"It's not really advanced shamanic magic, you just draw nasty eyebrows on them.",ability, shaman,common,saviors of uldum,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
